,Unnamed: 0,X_Value,Loadcell5k,PRESSURE_ENGINE,PRESSURE_FUEL,PRESSURE_FUEL_DOME,PRESSURE_LOX,PRESSURE_LOX_DOME,THERMO_FUEL,THERMO_LOX,Loadcell5k 1
356,356,3.56,909.86992,-1.9220400000000002,-1.297962,8.333571000000001,-0.59967,0.6881,29.895145,35.444458000000004,inf
357,357,3.57,879.95049,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,31.8896,inf
358,358,3.58,860.0041999999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,35.767627000000005,inf
359,359,3.59,959.73564,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.474951000000004,inf
360,360,3.6,1049.49395,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.474951000000004,inf
361,361,3.61,760.2727500000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,32.859106,inf
362,362,3.62,889.92363,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,33.828613,inf
363,363,3.63,899.89678,-1.9220400000000002,-1.297962,5.893508,-1.7182,0.6881,28.490623,33.828613,inf
364,364,3.64,1059.46709,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,34.798120000000004,inf
365,365,3.65,800.1653299999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,32.859106,inf
366,366,3.66,879.95049,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,33.828613,inf
367,367,3.67,820.11162,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,33.182275,inf
368,368,3.68,979.68193,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,34.474951000000004,inf
369,369,3.69,1019.57451,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,-0.543809,28.256535999999997,35.767627000000005,inf
370,370,3.7,780.2190400000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,35.767627000000005,inf
371,371,3.71,889.92363,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,32.212769,inf
372,372,3.72,959.73564,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,34.474951000000004,inf
373,373,3.73,1069.44023,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.597405,34.474951000000004,inf
374,374,3.74,760.2727500000001,-1.9220400000000002,-1.297962,8.333571000000001,-0.59967,0.6881,29.192884000000003,35.121289000000004,inf
375,375,3.75,889.92363,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.958796999999997,32.535938,inf
376,376,3.76,860.0041999999999,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.151782,inf
377,377,3.77,1049.49395,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,34.798120000000004,inf
378,378,3.78,840.05791,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.490623,36.737134000000005,inf
379,379,3.79,850.03105,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,34.151782,inf
380,380,3.8,810.13848,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,33.182275,inf
381,381,3.81,949.7624999999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.129231,36.737134000000005,inf
382,382,3.82,959.73564,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,26.852015,36.090796000000005,inf
383,383,3.83,710.4070300000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.151782,inf
384,384,3.84,760.2727500000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,34.151782,inf
385,385,3.85,830.0847699999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,36.737134000000005,inf
386,386,3.86,879.95049,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,35.121289000000004,inf
387,387,3.87,570.78301,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,34.798120000000004,inf
388,388,3.88,650.56816,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.724709999999998,35.767627000000005,inf
389,389,3.89,570.78301,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,36.090796000000005,inf
390,390,3.9,670.51445,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,33.505444,inf
391,391,3.91,500.971,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,32.535938,inf
392,392,3.92,341.40067999999997,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,35.121289000000004,inf
393,393,3.93,341.40067999999997,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,34.474951000000004,inf
394,394,3.94,321.45439000000005,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,37.383472,inf
395,395,3.95,431.15898000000004,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,33.505444,inf
396,396,3.96,221.72295000000003,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,33.828613,inf
397,397,3.97,221.72295000000003,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,34.798120000000004,inf
398,398,3.98,151.91093999999998,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,34.798120000000004,inf
399,399,3.99,241.66923999999997,-1.9220400000000002,-1.297962,8.333571000000001,-2.8367299999999998,0.6881,29.192884000000003,33.828613,inf
400,400,4.0,311.48125,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.086102,34.798120000000004,inf
401,401,4.01,52.17949,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,36.737134000000005,inf
402,402,4.02,121.9915,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,33.505444,inf
403,403,4.03,82.09893,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,33.505444,inf
404,404,4.04,201.77666000000002,-1.9220400000000002,-1.297962,5.893508,-1.7182,0.6881,28.958796999999997,33.505444,inf
405,405,4.05,271.58867,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,33.182275,inf
406,406,4.06,52.17949,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.490623,33.828613,inf
407,407,4.07,161.88407999999998,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.129231,37.060303000000005,inf
408,408,4.08,131.96465,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,34.151782,inf
409,409,4.09,291.53496,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,35.444458000000004,inf
410,410,4.1,490.99784999999997,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,35.444458000000004,inf
411,411,4.11,321.45439000000005,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,33.505444,inf
412,412,4.12,481.02471,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,33.505444,inf
413,413,4.13,570.78301,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.129231,35.121289000000004,inf
414,414,4.14,690.46074,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,30.129231,35.121289000000004,inf
415,415,4.15,879.95049,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,36.090796000000005,inf
416,416,4.16,959.73564,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,32.859106,inf
417,417,4.17,700.43389,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.022448999999998,32.859106,inf
418,418,4.18,780.2190400000001,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,31.8896,inf
419,419,4.19,840.05791,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.490623,34.474951000000004,inf
420,420,4.2,780.2190400000001,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,33.828613,inf
421,421,4.21,939.78936,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.129231,35.121289000000004,inf
422,422,4.22,909.86992,-1.9220400000000002,-0.090931,8.333571000000001,-0.59967,0.6881,27.788362,31.8896,inf
423,423,4.23,650.56816,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,33.505444,inf
424,424,4.24,730.3533199999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,33.828613,inf
425,425,4.25,610.6755899999999,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.151782,inf
426,426,4.26,690.46074,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,26.852015,33.828613,inf
427,427,4.27,630.62188,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,32.859106,inf
428,428,4.28,311.48125,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,33.828613,inf
429,429,4.29,381.29326,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,-0.543809,28.958796999999997,34.798120000000004,inf
430,430,4.3,301.50811,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.320188,34.474951000000004,inf
431,431,4.31,361.34696999999994,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,36.090796000000005,inf
432,432,4.32,311.48125,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,34.798120000000004,inf
433,433,4.33,-27.60566,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,29.192884000000003,32.535938,
434,434,4.34,72.12577999999999,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,30.363318,34.798120000000004,inf
435,435,4.35,-17.63252,-4.41496,-1.297962,8.333571000000001,-0.59967,0.6881,28.958796999999997,34.151782,
436,436,4.36,92.07207,-1.9220400000000002,-1.297962,5.893508,-1.7182,0.6881,28.490623,33.182275,inf
437,437,4.37,121.9915,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,35.444458000000004,inf
438,438,4.38,-97.41767999999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,26.617928000000003,33.828613,
439,439,4.39,92.07207,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.490623,34.151782,inf
440,440,4.4,121.9915,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,35.767627000000005,inf
441,441,4.41,371.32012,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,34.798120000000004,inf
442,442,4.42,311.48125,-1.9220400000000002,-1.297962,8.333571000000001,-0.59967,0.6881,28.958796999999997,34.474951000000004,inf
443,443,4.43,371.32012,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,37.383472,inf
444,444,4.44,471.05156,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,33.828613,inf
445,445,4.45,650.56816,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,35.767627000000005,inf
446,446,4.46,840.05791,-1.9220400000000002,-1.297962,8.333571000000001,-2.8367299999999998,0.6881,27.086102,34.151782,inf
447,447,4.47,690.46074,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,35.767627000000005,inf
448,448,4.48,660.5413100000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,34.798120000000004,inf
449,449,4.49,680.4876,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,32.212769,inf
450,450,4.5,700.43389,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,35.121289000000004,inf
451,451,4.51,820.11162,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.086102,33.828613,inf
452,452,4.52,540.86357,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,34.798120000000004,inf
453,453,4.53,550.83672,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,35.767627000000005,inf
454,454,4.54,421.18584000000004,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,34.798120000000004,inf
455,455,4.55,580.7561499999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,35.121289000000004,inf
456,456,4.56,411.21270000000004,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,29.661058,31.566431,inf
457,457,4.57,321.45439000000005,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,33.505444,inf
458,458,4.58,191.80352,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,36.413965000000005,inf
459,459,4.59,341.40067999999997,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,33.505444,inf
460,460,4.6,211.7498,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.320188,35.121289000000004,inf
461,461,4.61,72.12577999999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,35.444458000000004,inf
462,462,4.62,52.17949,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,26.852015,34.474951000000004,inf
463,463,4.63,241.66923999999997,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,37.060303000000005,inf
464,464,4.64,121.9915,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,30.597405,34.798120000000004,inf
465,465,4.65,112.01836,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,34.798120000000004,inf
466,466,4.66,171.85723,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,35.121289000000004,inf
467,467,4.67,331.42753999999996,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,33.505444,inf
468,468,4.68,451.10527,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.474951000000004,inf
469,469,4.69,301.50811,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,38.352979,inf
470,470,4.7,500.971,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,31.8896,inf
471,471,4.71,520.91729,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,35.121289000000004,inf
472,472,4.72,760.2727500000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,32.212769,inf
473,473,4.73,850.03105,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.490623,35.444458000000004,inf
474,474,4.74,630.62188,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.597405,36.090796000000005,inf
475,475,4.75,780.2190400000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,36.090796000000005,inf
476,476,4.76,750.29961,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,33.828613,inf
477,477,4.77,840.05791,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,34.151782,inf
478,478,4.78,899.89678,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.256535999999997,36.413965000000005,inf
479,479,4.79,540.86357,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,34.151782,inf
480,480,4.8,610.6755899999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,34.798120000000004,inf
481,481,4.81,481.02471,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,33.828613,inf
482,482,4.82,540.86357,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,33.828613,inf
483,483,4.83,580.7561499999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,36.737134000000005,inf
484,484,4.84,411.21270000000004,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,26.617928000000003,36.737134000000005,inf
485,485,4.85,231.69609000000003,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,34.798120000000004,inf
486,486,4.86,281.56182,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,29.661058,35.767627000000005,inf
487,487,4.87,161.88407999999998,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,37.060303000000005,inf
488,488,4.88,281.56182,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,32.859106,inf
489,489,4.89,191.80352,-1.9220400000000002,-1.297962,8.333571000000001,-0.59967,0.6881,28.256535999999997,37.060303000000005,inf
490,490,4.9,32.233200000000004,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,35.444458000000004,inf
491,491,4.91,102.04521000000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.661058,32.859106,inf
492,492,4.92,121.9915,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,32.859106,inf
493,493,4.93,291.53496,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,32.212769,inf
494,494,4.94,281.56182,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,38.02981,inf
495,495,4.95,131.96465,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,34.798120000000004,inf
496,496,4.96,351.37383,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.474951000000004,inf
497,497,4.97,341.40067999999997,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.788362,35.444458000000004,inf
498,498,4.98,560.80986,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,33.505444,inf
499,499,4.99,720.3801800000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,33.505444,inf
500,500,5.0,520.91729,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,34.798120000000004,inf
501,501,5.01,580.7561499999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.320188,31.8896,inf
502,502,5.02,680.4876,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,35.121289000000004,inf
503,503,5.03,840.05791,-1.9220400000000002,-1.297962,5.893508,-1.7182,0.6881,29.192884000000003,35.767627000000005,inf
504,504,5.04,949.7624999999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,33.828613,inf
505,505,5.05,650.56816,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,35.121289000000004,inf
506,506,5.06,740.32646,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,32.859106,inf
507,507,5.07,650.56816,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,28.958796999999997,35.444458000000004,inf
508,508,5.08,770.2459,-1.9220400000000002,-1.297962,5.893508,-1.7182,0.6881,26.149754,34.151782,inf
509,509,5.09,790.19219,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,35.121289000000004,inf
510,510,5.1,431.15898000000004,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,35.767627000000005,inf
511,511,5.11,520.91729,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,33.828613,inf
512,512,5.12,421.18584000000004,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,30.597405,34.474951000000004,inf
513,513,5.13,441.13213,-1.9220400000000002,-1.297962,8.333571000000001,-2.8367299999999998,0.6881,29.192884000000003,35.444458000000004,inf
514,514,5.14,500.971,-1.9220400000000002,-1.297962,5.893508,-1.7182,0.6881,30.831491999999997,35.121289000000004,inf
515,515,5.15,451.10527,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,32.535938,inf
516,516,5.16,181.83037,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,35.444458000000004,inf
517,517,5.17,251.64238,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,34.474951000000004,inf
518,518,5.18,171.85723,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,36.737134000000005,inf
519,519,5.19,251.64238,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.490623,35.767627000000005,inf
520,520,5.2,361.34696999999994,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,34.798120000000004,inf
521,521,5.21,151.91093999999998,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,34.474951000000004,inf
522,522,5.22,181.83037,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,37.383472,inf
523,523,5.23,211.7498,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,34.151782,inf
524,524,5.24,331.42753999999996,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.958796999999997,31.8896,inf
525,525,5.25,510.94414,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,33.182275,inf
526,526,5.26,401.23955,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,35.444458000000004,inf
527,527,5.27,451.10527,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,32.212769,inf
528,528,5.28,490.99784999999997,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,36.090796000000005,inf
529,529,5.29,700.43389,-1.9220400000000002,-1.297962,5.893508,-1.7182,0.6881,28.724709999999998,34.474951000000004,inf
530,530,5.3,860.0041999999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,-0.543809,30.129231,32.212769,inf
531,531,5.31,760.2727500000001,-4.41496,-0.090931,8.333571000000001,-1.7182,0.6881,28.256535999999997,33.828613,inf
532,532,5.32,760.2727500000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,35.444458000000004,inf
533,533,5.33,850.03105,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,33.828613,inf
534,534,5.34,840.05791,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.554275,37.383472,inf
535,535,5.35,959.73564,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,32.859106,inf
536,536,5.36,1019.57451,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,36.413965000000005,inf
537,537,5.37,879.95049,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.129231,37.383472,inf
538,538,5.38,670.51445,-1.9220400000000002,-1.297962,8.333571000000001,-0.59967,0.6881,29.426971,34.798120000000004,inf
539,539,5.39,760.2727500000001,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.895145,36.413965000000005,inf
540,540,5.4,600.7024399999999,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,36.090796000000005,inf
541,541,5.41,680.4876,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.724709999999998,31.566431,inf
542,542,5.42,700.43389,-1.9220400000000002,-1.297962,8.333571000000001,-2.8367299999999998,0.6881,27.788362,33.505444,inf
543,543,5.43,630.62188,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,33.182275,inf
544,544,5.44,311.48125,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.022448999999998,35.767627000000005,inf
545,545,5.45,331.42753999999996,-1.9220400000000002,-1.297962,8.333571000000001,-2.8367299999999998,0.6881,29.192884000000003,36.413965000000005,inf
546,546,5.46,321.45439000000005,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,30.363318,33.828613,inf
547,547,5.47,251.64238,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.192884000000003,35.121289000000004,inf
548,548,5.48,211.7498,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,29.426971,34.151782,inf
549,549,5.49,291.53496,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,27.320188,36.090796000000005,inf
550,550,5.5,341.40067999999997,-1.9220400000000002,-1.297962,8.333571000000001,-1.7182,0.6881,28.256535999999997,33.828613,inf
551,551,5.51,112.01836,-4.41496,-1.297962,8.333571000000001,-1.7182,0.6881,30.363318,34.474951000000004,inf
552,552,5.52,82.09893,-1.9220400000000002,-0.090931,8.333571000000001,-1.7182,0.6881,29.192884000000003,34.474951000000004,inf
